Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Force1,Force2,Force3,Letter
2025-03-19 17:37:05.174,40, 532, 873, 3, 2, -4, -7, -39, -55, 1, 0, 0,noise
2025-03-19 17:37:05.186,53, 522, 883, 2, 2, -4, -9, -42, -55, 8, 7, 13,noise
2025-03-19 17:37:05.194,60, 530, 886, -3, 2, -5, -9, -41, -57, 7, 6, 8,noise
2025-03-19 17:37:05.204,47, 535, 895, -5, 1, -4, -9, -41, -55, 8, 5, 10,noise
2025-03-19 17:37:05.213,22, 535, 896, -5, 1, -3, -7, -41, -57, 3, 4, 7,noise
2025-03-19 17:37:05.218,24, 518, 887, -3, 1, -3, -8, -40, -57, 5, 2, 4,noise
2025-03-19 17:37:05.228,22, 511, 883, -2, 1, -2, -8, -42, -56, 3, 0, 0,noise
2025-03-19 17:37:05.239,22, 505, 882, 0, 1, -2, -8, -41, -55, 5, 2, 5,noise
2025-03-19 17:37:05.244,29, 501, 881, 1, 2, -3, -8, -41, -55, 4, 9, 12,noise
2025-03-19 17:37:05.254,33, 513, 874, 1, 2, -2, -9, -41, -57, 10, 4, 5,noise
2025-03-19 17:37:05.259,32, 520, 874, 1, 1, -2, -9, -40, -56, 3, 3, 5,noise
2025-03-19 17:37:05.271,30, 539, 892, 2, 0, 0, -8, -41, -57, 5, 2, 8,noise
2025-03-19 17:37:05.277,36, 541, 896, 5, -1, 0, -9, -40, -57, 9, 2, 12,noise
2025-03-19 17:37:05.288,61, 529, 887, 4, -1, 0, -6, -42, -56, 9, 4, 15,noise
2025-03-19 17:37:05.295,77, 526, 875, 0, -1, -2, -9, -42, -59, 4, 1, 3,noise
2025-03-19 17:37:05.304,70, 523, 870, -5, -1, -3, -9, -42, -59, 5, 0, 0,noise
2025-03-19 17:37:05.316,55, 520, 867, -6, 0, -4, -8, -40, -57, 3, 5, 6,noise
2025-03-19 17:37:05.323,53, 514, 868, -6, 1, -5, -9, -40, -59, 9, 3, 0,noise
2025-03-19 17:37:05.332,44, 512, 875, -5, 2, -5, -8, -41, -58, 9, 6, 9,noise
2025-03-19 17:37:05.340,41, 516, 880, -7, 2, -5, -9, -41, -59, 7, 7, 7,noise
2025-03-19 17:37:05.349,31, 505, 874, -11, 3, -6, -9, -41, -58, 5, 9, 11,noise
2025-03-19 17:37:05.357,33, 501, 874, -11, 4, -6, -10, -41, -60, 3, 1, 0,noise
2025-03-19 17:37:05.365,48, 499, 877, -11, 6, -6, -9, -41, -60, 0, 3, 0,noise
2025-03-19 17:37:05.373,49, 539, 896, -13, 6, -6, -9, -41, -60, 8, 1, 0,noise
2025-03-19 17:37:05.382,56, 564, 917, -23, 6, -3, -10, -41, -61, 8, 5, 11,noise
2025-03-19 17:37:05.390,40, 554, 927, -35, 5, 1, -9, -41, -61, 9, 6, 15,noise
2025-03-19 17:37:05.395,4, 534, 944, -40, 4, 4, -10, -38, -63, 6, 1, 11,noise
2025-03-19 17:37:05.407,-21, 494, 948, -33, 3, 7, -8, -39, -63, 6, 4, 0,noise
2025-03-19 17:37:05.418,-19, 474, 948, -21, 3, 9, -10, -35, -64, 3, 4, 0,noise
2025-03-19 17:37:05.425,4, 478, 924, -21, 3, 10, -10, -36, -62, 4, 0, 0,noise
2025-03-19 17:37:05.435,22, 469, 927, -25, 4, 11, -9, -34, -64, 2, 4, 12,noise
2025-03-19 17:37:05.442,15, 476, 933, -32, 6, 12, -9, -34, -64, 6, 0, 0,noise
2025-03-19 17:37:05.451,12, 460, 945, -28, 10, 12, -8, -32, -62, 8, 7, 6,noise
2025-03-19 17:37:05.458,0, 433, 931, -13, 16, 10, -8, -31, -62, 4, 4, 10,noise
2025-03-19 17:37:05.468,-23, 410, 920, -3, 23, 10, -7, -29, -62, 7, 3, 0,noise
2025-03-19 17:37:05.475,-42, 388, 914, 13, 28, 11, -7, -28, -62, 5, 4, 0,noise
2025-03-19 17:37:05.485,-27, 398, 919, 22, 29, 11, -6, -28, -62, 6, 7, 5,noise
2025-03-19 17:37:05.492,-5, 421, 943, 30, 28, 8, -5, -27, -61, 3, 2, 2,noise
2025-03-19 17:37:05.503,32, 400, 1011, 23, 23, 2, -3, -27, -59, 5, 1, 4,noise
2025-03-19 17:37:05.512,52, 359, 1030, 15, 16, -2, -3, -27, -59, 2, 1, 3,noise
2025-03-19 17:37:05.521,0, 458, 989, 25, 9, -4, 0, -24, -61, 5, 1, 5,noise
2025-03-19 17:37:05.528,-14, 460, 977, 34, 0, -5, -1, -24, -58, 2, 5, 2,noise
2025-03-19 17:37:05.537,-36, 507, 988, 25, 1, 9, 0, -21, -58, 8, 2, 0,noise
2025-03-19 17:37:05.544,-35, 632, 891, 36, -8, 1, 1, -20, -55, 7, 4, 15,noise
2025-03-19 17:37:05.553,34, 536, 870, 40, -15, 4, 2, -18, -54, 6, 7, 11,noise
2025-03-19 17:37:05.558,57, 535, 861, 36, -16, 5, 2, -17, -48, 6, 1, 2,noise
2025-03-19 17:37:05.570,71, 544, 855, 26, -15, 4, 3, -16, -49, 0, 1, 4,noise
2025-03-19 17:37:05.578,80, 545, 814, 29, -10, 2, 3, -16, -49, 7, 2, 0,noise
2025-03-19 17:37:05.587,88, 552, 846, 28, -4, 0, 4, -15, -46, 4, 2, 5,noise
2025-03-19 17:37:05.595,63, 602, 860, 15, 2, -1, 2, -12, -44, 10, 4, 13,noise
2025-03-19 17:37:05.606,43, 601, 876, 4, 8, 1, 2, -11, -41, 6, 6, 11,noise
2025-03-19 17:37:05.614,24, 581, 910, 10, 15, 4, 3, -9, -41, 5, 9, 7,noise
2025-03-19 17:37:05.622,45, 591, 932, 8, 20, 8, 4, -8, -36, 8, 3, 7,noise
2025-03-19 17:37:05.630,18, 616, 931, 1, 24, 11, 4, -7, -35, 3, 1, 7,noise
2025-03-19 17:37:05.639,23, 624, 940, -11, 27, 13, 4, -7, -35, 6, 1, 0,noise
2025-03-19 17:37:05.645,34, 586, 916, -26, 30, 15, 4, -5, -32, 7, 6, 15,noise
2025-03-19 17:37:05.655,29, 560, 899, -21, 33, 17, 4, -3, -31, 12, 7, 11,noise
2025-03-19 17:37:05.664,18, 519, 896, -6, 35, 17, 7, -2, -27, 4, 7, 9,noise
2025-03-19 17:37:05.672,1, 496, 918, 11, 36, 18, 8, 1, -26, 7, 0, 6,noise
